AFRINIC Allocated Address Table
-------------------------------

Origin AS       Network
 23889          196.192.0.0/20
 23889          196.192.0.0/21
 23889          196.192.0.0/22
 23889          196.192.4.0/22
 23889          196.192.5.0/24
 23889          196.192.8.0/21
 23889          196.192.8.0/22
 23889          196.192.9.0/24
 23889          196.192.10.0/24
 23889          196.192.12.0/22
 28683          196.192.16.0/24
 28683          196.192.17.0/24
 28683          196.192.18.0/23
 28683          196.192.20.0/22
 28683          196.192.24.0/21
 37054          196.192.32.0/20
 37054          196.192.32.0/21
 37054          196.192.40.0/21
 36882          196.192.64.0/24
 36882          196.192.65.0/24
 36882          196.192.66.0/24
 36882          196.192.67.0/24
 36882          196.192.68.0/24
 36882          196.192.69.0/24
 36882          196.192.70.0/24
 36882          196.192.71.0/24
 30999          196.192.80.0/22
 30999          196.192.81.0/24
 23889          196.192.96.0/20
 37708          196.192.112.0/24
 37708          196.192.113.0/24
 37301          196.192.124.0/23
 37301          196.192.124.0/24
 33764          196.192.141.0/24
 37301          196.192.142.0/24
 37708          196.192.143.0/24
 23456          196.195.112.0/24
 23456          196.195.113.0/24
  8612          196.195.114.0/23
 35074          196.195.117.0/24
 23456          196.195.236.0/23
 23456          196.195.238.0/23
 23456          196.195.240.0/23
 23456          196.195.242.0/24
 23456          196.195.243.0/24
 23456          196.195.244.0/24
 23456          196.195.245.0/24
 23456          196.195.248.0/24
 23456          196.195.249.0/24
 23456          196.195.250.0/24
 23456          196.195.251.0/24
 23456          196.195.252.0/24
 23456          196.195.253.0/24
 57858          196.196.0.0/24
 57972          196.196.2.0/23
 57858          196.196.4.0/24
 57858          196.196.16.0/24
 60485          196.196.18.0/24
 60485          196.196.20.0/24
 57858          196.196.22.0/24
 57858          196.196.24.0/24
 57858          196.196.28.0/24
 57858          196.196.36.0/24
  7020          196.200.0.0/24
  7020          196.200.1.0/24
 22351          196.200.12.0/24
 22351          196.200.13.0/24
 22351          196.200.14.0/24
 15808          196.200.16.0/20
 15399          196.200.32.0/20
 15399          196.200.33.0/24
 15399          196.200.34.0/24
 15399          196.200.36.0/24
 15399          196.200.37.0/24
 37027          196.200.40.0/24
 15399          196.200.42.0/24
 37027          196.200.44.0/24
 36864          196.200.48.0/20
 30984          196.200.64.0/20
 30985          196.200.80.0/20
 30985          196.200.80.0/21
 30985          196.200.88.0/21
 38176          196.200.96.0/24
 38176          196.200.97.0/24
 38176          196.200.98.0/24
 38176          196.200.99.0/24
 38176          196.200.100.0/24
 38176          196.200.101.0/24
 38176          196.200.102.0/24
 38176          196.200.103.0/24
 12491          196.200.104.0/22
 12491          196.200.108.0/22
 30988          196.200.112.0/24
 30988          196.200.113.0/24
 30988          196.200.114.0/24
 30988          196.200.115.0/24
 30988          196.200.116.0/24
 30988          196.200.117.0/24
 30988          196.200.118.0/24
 30988          196.200.119.0/24
 30988          196.200.121.0/24
 30988          196.200.122.0/24
 30988          196.200.123.0/24
 30988          196.200.124.0/24
 30988          196.200.125.0/24
 30988          196.200.126.0/24
 30988          196.200.127.0/24
 36925          196.200.128.0/18
 37704          196.200.192.0/20
 30969          196.201.1.0/24
 29614          196.201.2.0/24
 36870          196.201.3.0/24
 36953          196.201.6.0/23
 36953          196.201.6.0/24
 36953          196.201.7.0/24
 30969          196.201.16.0/21
 33778          196.201.24.0/21
 33778          196.201.24.0/24
 33778          196.201.25.0/24
 33778          196.201.26.0/24
 33778          196.201.27.0/24
 33778          196.201.28.0/24
 33778          196.201.29.0/24
 33778          196.201.31.0/24
 37255          196.201.32.0/19
 30986          196.201.32.0/24
 30986          196.201.33.0/24
 30986          196.201.39.0/24
 30986          196.201.40.0/24
 30986          196.201.41.0/24
 30986          196.201.42.0/24
 30986          196.201.43.0/24
 30986          196.201.44.0/24
 30986          196.201.45.0/24
 30986          196.201.46.0/24
 30986          196.201.47.0/24
 30986          196.201.48.0/24
 30986          196.201.49.0/24
 30986          196.201.50.0/24
 30986          196.201.51.0/24
 30986          196.201.53.0/24
 37255          196.201.54.0/24
 30986          196.201.56.0/24
 30986          196.201.57.0/24
 30986          196.201.59.0/24
 37255          196.201.60.0/22
 29571          196.201.64.0/19
 29571          196.201.64.0/22
 29571          196.201.65.0/24
 29571          196.201.66.0/23
 29571          196.201.68.0/22
 29571          196.201.70.0/24
 29571          196.201.72.0/21
 29571          196.201.72.0/24
 29571          196.201.74.0/24
 29571          196.201.75.0/24
 29571          196.201.78.0/23
 29571          196.201.80.0/21
 29571          196.201.80.0/24
 29571          196.201.83.0/24
 29571          196.201.84.0/24
 29571          196.201.85.0/24
 29571          196.201.88.0/21
 29571          196.201.88.0/24
 29571          196.201.89.0/24
 29571          196.201.92.0/24
 29571          196.201.94.0/24
 29571          196.201.95.0/24
  5713          196.201.128.0/19
 30990          196.201.192.0/20
 30990          196.201.192.0/24
 30990          196.201.193.0/24
 30990          196.201.194.0/24
 30990          196.201.195.0/24
 30990          196.201.196.0/24
 30990          196.201.197.0/24
 30990          196.201.198.0/24
 30990          196.201.199.0/24
 30990          196.201.200.0/24
 30990          196.201.201.0/24
 30990          196.201.202.0/24
 30990          196.201.203.0/24
 30990          196.201.204.0/24
 30990          196.201.205.0/24
 30990          196.201.206.0/24
 30990          196.201.207.0/24
 33771          196.201.208.0/20
 33771          196.201.208.0/23
 33771          196.201.208.0/24
 33771          196.201.209.0/24
 33771          196.201.210.0/24
 33771          196.201.212.0/22
 33771          196.201.212.0/24
 33771          196.201.213.0/24
 33771          196.201.214.0/24
 33771          196.201.216.0/24
 33771          196.201.217.0/24
 33771          196.201.218.0/24
 33771          196.201.222.0/24
 33771          196.201.223.0/24
 36866          196.201.224.0/22
 36866          196.201.224.0/24
 36866          196.201.225.0/24
 36866          196.201.226.0/24
 36866          196.201.227.0/24
 33770          196.201.228.0/22
 33770          196.201.228.0/24
 33770          196.201.229.0/24
 33770          196.201.231.0/24
 24863          196.201.240.0/24
 24863          196.201.241.0/24
 24863          196.201.242.0/24
 24863          196.201.243.0/24
 24863          196.201.244.0/24
 24863          196.201.245.0/24
 24863          196.201.246.0/24
 24863          196.201.247.0/24
  8452          196.202.0.0/17
  8452          196.202.1.0/24
  8452          196.202.2.0/24
  8452          196.202.4.0/24
  8452          196.202.6.0/24
  8452          196.202.9.0/24
  8452          196.202.10.0/24
  8452          196.202.11.0/24
  8452          196.202.12.0/24
  8452          196.202.13.0/24
  8452          196.202.14.0/24
  8452          196.202.15.0/24
  8452          196.202.16.0/24
  8452          196.202.17.0/24
  8452          196.202.19.0/24
  8452          196.202.20.0/24
  8452          196.202.24.0/24
  8452          196.202.27.0/24
  8452          196.202.28.0/24
  8452          196.202.31.0/24
  8452          196.202.33.0/24
  8452          196.202.34.0/24
  8452          196.202.38.0/24
  8452          196.202.39.0/24
  8452          196.202.40.0/24
  8452          196.202.41.0/24
  8452          196.202.47.0/24
  8452          196.202.50.0/24
  8452          196.202.51.0/24
  8452          196.202.56.0/24
  8452          196.202.57.0/24
  8452          196.202.58.0/24
  8452          196.202.60.0/24
  8452          196.202.63.0/24
  8452          196.202.64.0/24
  8452          196.202.66.0/24
  8452          196.202.68.0/24
  8452          196.202.69.0/24
  8452          196.202.70.0/24
  8452          196.202.73.0/24
  8452          196.202.74.0/24
  8452          196.202.77.0/24
  8452          196.202.79.0/24
  8452          196.202.81.0/24
  8452          196.202.87.0/24
  8452          196.202.88.0/24
  8452          196.202.89.0/24
  8452          196.202.90.0/24
  8452          196.202.93.0/24
  8452          196.202.94.0/24
  8452          196.202.97.0/24
  8452          196.202.99.0/24
  8452          196.202.100.0/24
  8452          196.202.101.0/24
  8452          196.202.103.0/24
  8452          196.202.104.0/24
  8452          196.202.105.0/24
  8452          196.202.106.0/24
  8452          196.202.107.0/24
  8452          196.202.108.0/24
  8452          196.202.109.0/24
  8452          196.202.111.0/24
  8452          196.202.113.0/24
  8452          196.202.115.0/24
  8452          196.202.116.0/24
  8452          196.202.118.0/24
  8452          196.202.119.0/24
  8452          196.202.122.0/24
  8452          196.202.123.0/24
  8452          196.202.125.0/24
  8452          196.202.127.0/24
 15706          196.202.128.0/19
 15706          196.202.128.0/20
 15706          196.202.132.0/22
 15706          196.202.132.0/24
 15706          196.202.133.0/24
 15706          196.202.134.0/24
 15706          196.202.135.0/24
 15706          196.202.138.0/24
 15706          196.202.140.0/22
 15706          196.202.140.0/24
 15706          196.202.143.0/24
 15706          196.202.144.0/20
 15706          196.202.144.0/24
 37211          196.202.151.0/24
 15706          196.202.152.0/22
 15706          196.202.152.0/24
 15706          196.202.153.0/24
 15706          196.202.154.0/24
 15706          196.202.155.0/24
 15706          196.202.156.0/22
 15706          196.202.159.0/24
 12455          196.202.192.0/19
 12455          196.202.193.0/24
 12455          196.202.194.0/23
 12455          196.202.196.0/23
 12455          196.202.198.0/23
 12455          196.202.200.0/23
 12455          196.202.201.0/24
 12455          196.202.202.0/23
 12455          196.202.204.0/23
 12455          196.202.206.0/23
 12455          196.202.206.0/24
 12455          196.202.207.0/24
 12455          196.202.208.0/22
 12455          196.202.212.0/22
 12455          196.202.214.0/23
 12455          196.202.216.0/22
 12455          196.202.218.0/23
 12455          196.202.218.0/24
 12455          196.202.219.0/24
 12455          196.202.220.0/23
 12455          196.202.222.0/23
 16637          196.202.232.0/21
 33567          196.202.240.0/21
 21739          196.202.250.0/24
 21739          196.202.251.0/24
 36907          196.202.252.0/22
  2609          196.203.0.0/16
 37492          196.203.0.0/24
 37492          196.203.2.0/24
 37492          196.203.4.0/22
 37492          196.203.4.0/23
 37492          196.203.6.0/23
 37492          196.203.9.0/24
 37492          196.203.10.0/23
 37492          196.203.10.0/24
 37492          196.203.11.0/24
 37492          196.203.12.0/22
 37492          196.203.12.0/23
 37492          196.203.14.0/23
 37693          196.203.56.0/23
 37693          196.203.56.0/24
 37693          196.203.58.0/23
 37693          196.203.58.0/24
 37693          196.203.59.0/24
 37693          196.203.60.0/22
 37693          196.203.60.0/23
 37693          196.203.62.0/23
 37693          196.203.76.0/24
 37492          196.203.91.0/24
 37693          196.203.102.0/23
 37693          196.203.102.0/24
 37693          196.203.103.0/24
 37671          196.203.152.0/21
 37693          196.203.173.0/24
 37492          196.203.200.0/24
 37492          196.203.204.0/24
 37492          196.203.223.0/24
 37492          196.203.224.0/24
 24835          196.204.0.0/16
 24835          196.204.0.0/18
 24835          196.204.0.0/19
 36935          196.204.2.0/24
 36935          196.204.6.0/24
 24835          196.204.32.0/19
 24835          196.204.32.0/24
 24835          196.204.64.0/18
 24835          196.204.64.0/19
 24835          196.204.96.0/19
 24835          196.204.128.0/18
 24835          196.204.128.0/19
 33782          196.204.160.0/19
 24835          196.204.192.0/18
 24835          196.204.192.0/19
 36935          196.204.207.0/24
 36935          196.204.215.0/24
 24835          196.204.224.0/19
 24863          196.205.0.0/16
 24863          196.205.0.0/17
 24863          196.205.0.0/23
 24863          196.205.4.0/22
 24863          196.205.8.0/22
 24863          196.205.12.0/22
 24863          196.205.16.0/22
 24863          196.205.21.0/24
 24863          196.205.22.0/24
 24863          196.205.23.0/24
 24863          196.205.24.0/22
 24863          196.205.28.0/22
 24863          196.205.32.0/22
 24863          196.205.36.0/22
 24863          196.205.40.0/22
 24863          196.205.44.0/22
 24863          196.205.48.0/22
 24863          196.205.52.0/22
 24863          196.205.56.0/22
  6127          196.205.57.0/24
 24863          196.205.60.0/22
 24863          196.205.64.0/22
 24863          196.205.68.0/23
 24863          196.205.70.0/23
 24863          196.205.72.0/22
 24863          196.205.74.0/24
 24863          196.205.76.0/22
 24863          196.205.80.0/22
 24863          196.205.84.0/22
 24863          196.205.88.0/22
 24863          196.205.88.0/24
 24863          196.205.92.0/22
 24863          196.205.92.0/24
 24863          196.205.96.0/23
 24863          196.205.98.0/23
 24863          196.205.100.0/22
 24863          196.205.103.0/24
 24863          196.205.104.0/22
 24863          196.205.110.0/23
 24863          196.205.114.0/23
 24863          196.205.116.0/23
 24863          196.205.120.0/23
 24863          196.205.122.0/23
 24863          196.205.126.0/23
 24863          196.205.128.0/17
 24863          196.205.128.0/23
 24863          196.205.130.0/23
 24863          196.205.132.0/23
 24863          196.205.136.0/23
 24863          196.205.138.0/23
 24863          196.205.140.0/23
 24863          196.205.142.0/23
 24863          196.205.144.0/23
 24863          196.205.146.0/23
 24863          196.205.148.0/23
 24863          196.205.150.0/23
 24863          196.205.152.0/23
 24863          196.205.154.0/23
 24863          196.205.156.0/23
 24863          196.205.158.0/23
 24863          196.205.160.0/23
 24863          196.205.162.0/23
 24863          196.205.164.0/23
 24863          196.205.166.0/23
 24863          196.205.168.0/23
 24863          196.205.174.0/23
 24863          196.205.176.0/23
 24863          196.205.178.0/23
 24863          196.205.180.0/22
 24863          196.205.184.0/23
 24863          196.205.186.0/23
 24863          196.205.188.0/23
 24863          196.205.190.0/23
 24863          196.205.192.0/23
 24863          196.205.194.0/23
 24863          196.205.200.0/23
 24863          196.205.202.0/23
 24863          196.205.204.0/23
 24863          196.205.208.0/23
 24863          196.205.210.0/23
 24863          196.205.212.0/23
 24863          196.205.214.0/23
 24863          196.205.216.0/23
 24863          196.205.224.0/23
 24863          196.205.226.0/23
 24863          196.205.228.0/23
 24863          196.205.230.0/23
 24863          196.205.232.0/23
 24863          196.205.236.0/23
 24863          196.205.238.0/23
 24863          196.205.240.0/23
 24863          196.205.242.0/23
 24863          196.205.244.0/23
 24863          196.205.246.0/23
 24863          196.205.248.0/23
 24863          196.205.250.0/23
 24863          196.205.254.0/23
  6713          196.206.0.0/16
  6713          196.206.0.0/17
  6713          196.206.0.0/21
  6713          196.206.8.0/21
  6713          196.206.16.0/21
  6713          196.206.24.0/21
  6713          196.206.32.0/21
  6713          196.206.48.0/21
  6713          196.206.56.0/21
 36903          196.206.64.0/21
 36903          196.206.72.0/21
 36903          196.206.80.0/21
 36903          196.206.88.0/21
  6713          196.206.96.0/21
 36903          196.206.104.0/21
 36903          196.206.120.0/21
  6713          196.206.128.0/21
  6713          196.206.136.0/21
  6713          196.206.144.0/21
  6713          196.206.152.0/21
  6713          196.206.160.0/21
 36903          196.206.176.0/21
  6713          196.206.184.0/21
  6713          196.206.192.0/21
  6713          196.206.200.0/21
  6713          196.206.208.0/21
  6713          196.206.216.0/21
  6713          196.206.224.0/21
 30998          196.207.2.0/24
 30998          196.207.4.0/24
 30998          196.207.5.0/24
 30998          196.207.7.0/24
 30998          196.207.11.0/24
 30998          196.207.14.0/24
 30998          196.207.15.0/24
 15808          196.207.16.0/20
 15808          196.207.28.0/24
 15808          196.207.31.0/24
 29975          196.207.32.0/20
 29975          196.207.32.0/24
 29975          196.207.33.0/24
 29975          196.207.35.0/24
 29975          196.207.36.0/22
 29975          196.207.36.0/24
 29975          196.207.37.0/24
 29975          196.207.38.0/24
 29975          196.207.39.0/24
 29975          196.207.40.0/22
 29975          196.207.44.0/24
 29975          196.207.45.0/24
 29975          196.207.46.0/24
 29975          196.207.47.0/24
 36882          196.207.48.0/20
 23456          196.207.64.0/22
 23456          196.207.68.0/24
 23456          196.207.69.0/24
 23456          196.207.70.0/24
 23456          196.207.71.0/24
 23456          196.207.72.0/24
 23456          196.207.73.0/24
 23456          196.207.74.0/24
 23456          196.207.75.0/24
 23456          196.207.76.0/24
 23456          196.207.77.0/24
 23456          196.207.78.0/24
 23456          196.207.79.0/24
 23456          196.207.80.0/24
 23456          196.207.81.0/24
 23456          196.207.82.0/24
 23456          196.207.83.0/24
 23456          196.207.84.0/24
 23456          196.207.85.0/24
 23456          196.207.88.0/22
 23456          196.207.92.0/24
 23456          196.207.93.0/24
 23456          196.207.94.0/24
 23456          196.207.95.0/24
 23456          196.207.96.0/24
 23456          196.207.97.0/24
 23456          196.207.101.0/24
  8346          196.207.192.0/18
  8346          196.207.192.0/21
  8346          196.207.200.0/21
  8346          196.207.208.0/20
  8346          196.207.208.0/21
  8346          196.207.216.0/21
  8346          196.207.224.0/21
  8346          196.207.232.0/21
  8346          196.207.237.0/24
  8346          196.207.248.0/21
  3741          196.208.0.0/13
  3741          196.208.0.0/14
 33764          196.216.2.0/23
 37528          196.216.4.0/22
 36913          196.216.8.0/21
 36913          196.216.8.0/22
 36913          196.216.12.0/22
 36913          196.216.15.0/24
 33790          196.216.18.0/24
 24863          196.216.24.0/21
 33763          196.216.32.0/20
 33763          196.216.48.0/21
 33763          196.216.48.0/22
 33763          196.216.52.0/23
 33763          196.216.54.0/23
 33763          196.216.56.0/22
 33763          196.216.56.0/23
 33763          196.216.58.0/23
 21280          196.216.64.0/19
 21280          196.216.80.0/20
 36886          196.216.129.0/24
 36886          196.216.130.0/24
 36886          196.216.131.0/24
 23456          196.216.132.0/22
 23456          196.216.136.0/22
 36906          196.216.140.0/24
 36906          196.216.141.0/24
 36906          196.216.142.0/23
 36922          196.216.144.0/22
 36922          196.216.144.0/24
 36922          196.216.146.0/24
 36922          196.216.147.0/24
 36932          196.216.149.0/24
  3491          196.216.156.0/24
 22351          196.216.158.0/23
  3741          196.216.158.0/24
  5511          196.216.160.0/24
 37036          196.216.161.0/24
 37045          196.216.162.0/24
 37513          196.216.164.0/22
 37177          196.216.168.0/24
 37181          196.216.169.0/24
 37160          196.216.172.0/22
 37160          196.216.172.0/24
 37160          196.216.173.0/24
 37160          196.216.174.0/24
 37160          196.216.175.0/24
 37212          196.216.180.0/22
 37212          196.216.180.0/23
 37399          196.216.192.0/22
 37399          196.216.192.0/24
 37399          196.216.193.0/24
 37399          196.216.194.0/24
 37446          196.216.196.0/23
 37446          196.216.197.0/24
 37448          196.216.198.0/23
 37452          196.216.200.0/24
 37452          196.216.201.0/24
 37452          196.216.202.0/24
 37641          196.216.212.0/24
 29614          196.216.214.0/24
  5713          196.216.215.0/24
 37534          196.216.228.0/23
  6968          196.216.230.0/23
 37514          196.216.232.0/23
 37496          196.216.234.0/23
 37312          196.216.236.0/23
 44444          196.216.238.0/24
 37348          196.216.240.0/23
 37348          196.216.240.0/24
 37348          196.216.241.0/24
 37298          196.216.242.0/23
 37298          196.216.242.0/24
 37298          196.216.243.0/24
 25568          196.216.245.0/24
 37091          196.216.246.0/24
 37062          196.216.248.0/24
 37062          196.216.249.0/24
 37078          196.216.250.0/24
 37058          196.216.251.0/24
 37003          196.216.252.0/24
 37222          196.216.253.0/24
 37058          196.216.255.0/24
  6713          196.217.0.0/16
  6713          196.217.0.0/17
 36903          196.217.8.0/21
 36903          196.217.16.0/21
 36903          196.217.24.0/21
  6713          196.217.32.0/21
  6713          196.217.40.0/21
  6713          196.217.48.0/21
 36903          196.217.56.0/21
 36903          196.217.64.0/21
 36903          196.217.72.0/21
 36903          196.217.80.0/21
 36903          196.217.96.0/21
 36903          196.217.104.0/21
 36903          196.217.120.0/21
  6713          196.217.128.0/17
 36903          196.217.136.0/21
  6713          196.217.144.0/21
 36903          196.217.152.0/21
 36903          196.217.160.0/21
 36903          196.217.168.0/21
  6713          196.217.184.0/21
 36903          196.217.192.0/21
  6713          196.217.200.0/21
  6713          196.217.208.0/21
  6713          196.217.216.0/21
  6713          196.217.224.0/21
  6713          196.217.232.0/21
  8452          196.218.0.0/15
  8452          196.218.0.0/16
  8452          196.218.1.0/24
  8452          196.218.2.0/24
  8452          196.218.3.0/24
  8452          196.218.4.0/24
  8452          196.218.6.0/24
  8452          196.218.7.0/24
  8452          196.218.8.0/24
  8452          196.218.9.0/24
  8452          196.218.12.0/24
  8452          196.218.13.0/24
  8452          196.218.14.0/24
  8452          196.218.15.0/24
  8452          196.218.16.0/24
  8452          196.218.21.0/24
  8452          196.218.22.0/24
  8452          196.218.23.0/24
  8452          196.218.25.0/24
  8452          196.218.26.0/24
  8452          196.218.27.0/24
  8452          196.218.30.0/24
  8452          196.218.31.0/24
  8452          196.218.34.0/24
  8452          196.218.35.0/24
  8452          196.218.36.0/24
  8452          196.218.45.0/24
  8452          196.218.46.0/24
  8452          196.218.48.0/24
  8452          196.218.52.0/24
  8452          196.218.53.0/24
  8452          196.218.54.0/24
  8452          196.218.58.0/24
  8452          196.218.59.0/24
  8452          196.218.61.0/24
  8452          196.218.62.0/24
  8452          196.218.63.0/24
  8452          196.218.71.0/24
  8452          196.218.80.0/22
  8452          196.218.85.0/24
  8452          196.218.86.0/24
  8452          196.218.87.0/24
  8452          196.218.88.0/24
  8452          196.218.90.0/24
  8452          196.218.91.0/24
  8452          196.218.93.0/24
  8452          196.218.94.0/24
  8452          196.218.95.0/24
  8452          196.218.98.0/24
  8452          196.218.99.0/24
  8452          196.218.101.0/24
  8452          196.218.103.0/24
  8452          196.218.104.0/24
  8452          196.218.105.0/24
  8452          196.218.106.0/24
  8452          196.218.108.0/24
  8452          196.218.112.0/24
  8452          196.218.113.0/24
  8452          196.218.114.0/24
  8452          196.218.115.0/24
  8452          196.218.116.0/24
  8452          196.218.118.0/24
  8452          196.218.120.0/24
  8452          196.218.121.0/24
  8452          196.218.123.0/24
  8452          196.218.126.0/24
  8452          196.218.128.0/24
  8452          196.218.131.0/24
  8452          196.218.135.0/24
  8452          196.218.137.0/24
  8452          196.218.138.0/24
  8452          196.218.139.0/24
  8452          196.218.140.0/24
  8452          196.218.142.0/24
  8452          196.218.143.0/24
  8452          196.218.144.0/24
  8452          196.218.146.0/24
  8452          196.218.147.0/24
  8452          196.218.148.0/24
  8452          196.218.149.0/24
  8452          196.218.151.0/24
  8452          196.218.152.0/24
  8452          196.218.155.0/24
  8452          196.218.159.0/24
  8452          196.218.161.0/24
  8452          196.218.164.0/24
  8452          196.218.167.0/24
  8452          196.218.171.0/24
  8452          196.218.175.0/24
  8452          196.218.176.0/24
  8452          196.218.178.0/24
  8452          196.218.179.0/24
  8452          196.218.181.0/24
  8452          196.218.182.0/24
  8452          196.218.183.0/24
  8452          196.218.184.0/24
  8452          196.218.187.0/24
  8452          196.218.188.0/24
  8452          196.218.189.0/24
  8452          196.218.191.0/24
  8452          196.218.197.0/24
  8452          196.218.200.0/24
  8452          196.218.207.0/24
  8452          196.218.214.0/24
  8452          196.218.218.0/24
  8452          196.218.225.0/24
  8452          196.218.230.0/24
  8452          196.218.234.0/24
  8452          196.218.237.0/24
  8452          196.218.240.0/24
  8452          196.218.241.0/24
  8452          196.218.248.0/22
  8452          196.218.252.0/22
  8452          196.219.0.0/18
  8452          196.219.60.0/24
  8452          196.219.61.0/24
  3328          196.219.63.0/24
  8452          196.219.64.0/18
  8452          196.219.64.0/24
  8452          196.219.65.0/24
  8452          196.219.66.0/24
  8452          196.219.67.0/24
  8452          196.219.69.0/24
  8452          196.219.70.0/24
  8452          196.219.72.0/24
  8452          196.219.73.0/24
  8452          196.219.74.0/24
  8452          196.219.77.0/24
  8452          196.219.81.0/24
  8452          196.219.83.0/24
  8452          196.219.85.0/24
  8452          196.219.86.0/24
  8452          196.219.88.0/24
  8452          196.219.89.0/24
  8452          196.219.90.0/24
  8452          196.219.91.0/24
  8452          196.219.94.0/24
  8452          196.219.95.0/24
  8452          196.219.99.0/24
  8452          196.219.104.0/24
  8452          196.219.107.0/24
  8452          196.219.110.0/24
  8452          196.219.113.0/24
  8452          196.219.114.0/24
  8452          196.219.126.0/24
  8452          196.219.127.0/24
  8452          196.219.128.0/18
  8452          196.219.131.0/24
  8452          196.219.132.0/24
  8452          196.219.135.0/24
  8452          196.219.136.0/24
  8452          196.219.139.0/24
  8452          196.219.142.0/24
  8452          196.219.160.0/24
  8452          196.219.161.0/24
  8452          196.219.162.0/24
  8452          196.219.163.0/24
  8452          196.219.164.0/24
  8452          196.219.165.0/24
  8452          196.219.167.0/24
  8452          196.219.168.0/24
  8452          196.219.169.0/24
  8452          196.219.170.0/24
  8452          196.219.174.0/24
  8452          196.219.176.0/24
  8452          196.219.177.0/24
  8452          196.219.178.0/24
  8452          196.219.181.0/24
  8452          196.219.182.0/24
  8452          196.219.185.0/24
  8452          196.219.186.0/24
  8452          196.219.187.0/24
  8452          196.219.189.0/24
  8452          196.219.191.0/24
  8452          196.219.192.0/19
  3328          196.219.195.0/24
  8452          196.219.224.0/19
  8452          196.219.224.0/20
  8452          196.219.240.0/21
  8452          196.219.246.0/24
  8452          196.219.248.0/22
  8452          196.219.252.0/22
 30998          196.220.12.0/24
 30998          196.220.16.0/24
 30998          196.220.28.0/24
 36943          196.220.32.0/19
 36943          196.220.32.0/24
 37686          196.220.66.0/23
 37568          196.220.96.0/24
 37568          196.220.97.0/24
 37568          196.220.98.0/23
 37568          196.220.100.0/22
 37420          196.220.224.0/20
 37170          196.220.240.0/20
 24835          196.221.0.0/16
 24835          196.221.0.0/20
 24835          196.221.0.0/22
 36893          196.221.1.0/24
 24835          196.221.4.0/22
 24835          196.221.8.0/22
 24835          196.221.12.0/22
 24835          196.221.16.0/20
 24835          196.221.16.0/22
 24835          196.221.20.0/22
 24835          196.221.24.0/22
 24835          196.221.28.0/22
 24835          196.221.32.0/20
 24835          196.221.32.0/22
 24835          196.221.36.0/22
 24835          196.221.40.0/22
 24835          196.221.44.0/22
 24835          196.221.48.0/20
 24835          196.221.48.0/22
 24835          196.221.52.0/22
 24835          196.221.56.0/22
 24835          196.221.60.0/22
 24835          196.221.64.0/20
 24835          196.221.64.0/22
 24835          196.221.68.0/22
 24835          196.221.72.0/22
 24835          196.221.76.0/22
 24835          196.221.80.0/20
 24835          196.221.80.0/22
 24835          196.221.84.0/22
 24835          196.221.88.0/22
 24835          196.221.92.0/22
 24835          196.221.96.0/20
 24835          196.221.96.0/22
 24835          196.221.100.0/22
 24835          196.221.104.0/22
 24835          196.221.108.0/22
 24835          196.221.112.0/20
 24835          196.221.112.0/22
 24835          196.221.116.0/22
 24835          196.221.120.0/22
 24835          196.221.124.0/22
 24835          196.221.128.0/20
 24835          196.221.128.0/22
 24835          196.221.132.0/22
 24835          196.221.136.0/22
 24835          196.221.140.0/22
 24835          196.221.144.0/20
 24835          196.221.152.0/22
 24835          196.221.156.0/22
 24835          196.221.160.0/20
 24835          196.221.160.0/22
 24835          196.221.168.0/22
 24835          196.221.172.0/22
 24835          196.221.176.0/20
 24835          196.221.176.0/22
 24835          196.221.180.0/22
 24835          196.221.184.0/22
 24835          196.221.188.0/22
 24835          196.221.192.0/20
 24835          196.221.192.0/22
 24835          196.221.196.0/22
 24835          196.221.200.0/22
 24835          196.221.208.0/20
 24835          196.221.208.0/22
 24835          196.221.212.0/22
 24835          196.221.216.0/22
 24835          196.221.220.0/22
 24835          196.221.224.0/20
 24835          196.221.224.0/22
 24835          196.221.228.0/22
 24835          196.221.232.0/22
 24835          196.221.236.0/22
 24835          196.221.240.0/20
 24835          196.221.240.0/22
 24835          196.221.244.0/22
 24835          196.221.248.0/22
 24835          196.221.252.0/22
 37405          196.222.0.0/17
 37405          196.222.128.0/22
 29571          196.223.4.0/24
 23456          196.223.13.0/24
 37252          196.223.16.0/23
 37252          196.223.16.0/24
 37252          196.223.17.0/24
 23456          196.223.18.0/24
 37384          196.223.19.0/24
 37386          196.223.25.0/24
 23456          196.223.34.0/24
  2018          196.248.0.0/16
  2018          196.249.0.0/18
  2018          196.249.0.0/19
  8094          196.252.0.0/17
  8094          196.252.128.0/17
  8094          196.253.0.0/18
  8094          196.253.64.0/18
  8094          196.253.128.0/17
  2018          196.254.0.0/15
 37501          196.254.0.0/16
 37501          196.255.0.0/16
  2609          197.0.0.0/11
 37705          197.0.0.0/16
 37705          197.1.0.0/16
  2609          197.1.128.0/17
 37705          197.2.0.0/16
  2609          197.12.0.0/16
 37693          197.14.1.0/24
 37693          197.14.2.0/24
 37693          197.14.8.0/21
 37693          197.14.8.0/22
 37693          197.14.12.0/22
 37693          197.14.16.0/20
 37693          197.14.16.0/21
 37693          197.14.24.0/21
 37693          197.14.32.0/20
 37693          197.14.48.0/22
 37693          197.14.48.0/23
 37693          197.14.50.0/23
 37693          197.14.52.0/23
 37693          197.14.52.0/24
